id,path,solved,time
0,benchmarks/smtlib/QF_LIA/20220307-SMPT/HouseConstruction-PT-00005/RF-04.smt2,True,0.03729963302612305
1,benchmarks/smtlib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-80/problem__005.smt2,True,0.11097383499145508
2,benchmarks/smtlib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex25500_2600_100.smt2,True,0.5518381595611572
3,benchmarks/smtlib/QF_LIA/20220307-SMPT/FMS-PT-10000/RF-06.smt2,True,0.02579355239868164
4,benchmarks/smtlib/QF_LIA/20220307-SMPT/2PhLockVParam/RC-05.smt2,True,0.04114389419555664
5,benchmarks/smtlib/QF_LIA/nec-smt/large/user_is_in_group/prp-11-50.smt2,False,10
6,benchmarks/smtlib/QF_LIA/nec-smt/small/int_from_list/prp-5-23.smt2,True,0.06821942329406738
7,benchmarks/smtlib/QF_LIA/rings_preprocessed/ring_2exp6_5vars_0ite_unsat.smt2,True,0.038088083267211914
8,benchmarks/smtlib/QF_LIA/20220307-SMPT/RwMutex-PT-r1000w0010/RC-14.smt2,True,0.5937900543212891
9,benchmarks/smtlib/QF_LIA/20220307-SMPT/FMS-PT-00200/RC-12.smt2,True,0.03812408447265625
10,benchmarks/smtlib/QF_LIA/dillig/45-7.smt2,True,0.06868553161621094
11,benchmarks/smtlib/QF_LIA/miplib2003/harp2.sat.smt2,False,10
12,benchmarks/smtlib/QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/30.lp.smt2,True,0.1270284652709961
13,benchmarks/smtlib/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT2048DC0512/RC-02.smt2,True,0.026846647262573242
14,benchmarks/smtlib/QF_LIA/20180326-Bromberger/unbd-sage/unbd050v55c/unbd-sage18.smt2,False,10
15,benchmarks/smtlib/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0128/RC-00.smt2,True,0.032982826232910156
16,benchmarks/smtlib/QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-06.smt2,True,0.05538463592529297
17,benchmarks/smtlib/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT2048DC1024/RC-15.smt2,True,0.03761148452758789
18,benchmarks/smtlib/QF_LIA/nec-smt/med/checkpass_pwd/prp-15-33.smt2,True,4.406166076660156
19,benchmarks/smtlib/QF_LIA/rings_preprocessed/ring_2exp6_5vars_4ite_unsat.smt2,True,9.291690587997437
20,benchmarks/smtlib/QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N100/RF-08.smt2,True,0.07154011726379395
21,benchmarks/smtlib/QF_LIA/20220307-SMPT/SwimmingPool-PT-10/RC-09.smt2,True,0.04290199279785156
22,benchmarks/smtlib/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N050/RF-11.smt2,True,0.03963828086853027
23,benchmarks/smtlib/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__016.smt2.slack.smt2,True,0.04715156555175781
24,benchmarks/smtlib/QF_LIA/convert/convert-jpg2gif-query-1549.smt2,False,10
25,benchmarks/smtlib/QF_LIA/rings/ring_2exp6_8vars_5ite_unsat.smt2,False,10
26,benchmarks/smtlib/QF_LIA/nec-smt/large/bftpd_login/prp-29-46.smt2,False,10
27,benchmarks/smtlib/QF_LIA/CIRC/multiplier/MULTIPLIER_8.msat.smt2,False,10
28,benchmarks/smtlib/QF_LIA/nec-smt/large/getoption_group/prp-15-47.smt2,False,10
29,benchmarks/smtlib/QF_LIA/nec-smt/large/checkpass/prp-23-46.smt2,False,10
30,benchmarks/smtlib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8900_2600_100.smt2,True,0.2285463809967041
31,benchmarks/smtlib/QF_LIA/20220307-SMPT/MAPK-PT-00160/RF-11.smt2,True,0.04274868965148926
32,benchmarks/smtlib/QF_LIA/nec-smt/large/user_is_in_group/prp-23-50.smt2,False,10
33,benchmarks/smtlib/QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage23.smt2,False,10
34,benchmarks/smtlib/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w1000/RF-00.smt2,True,6.463658571243286
35,benchmarks/smtlib/QF_LIA/nec-smt/large/bftpd_login/prp-48-50.smt2,False,10
36,benchmarks/smtlib/QF_LIA/nec-smt/large/int_from_list/prp-47-49.smt2,False,10
